NombreDB;NombreEjercicio;ModeloUsado;EvaluandoCategoria;DuracionTiempoRespuesta;ExitoRespuesta;TokensEntrada;TokensSalida
Contexto2023-1;Ejercicio3_2023-1;x-ai/grok-4-fast:free;Elementos Extras;10.23;Si;3953;798
Contexto2023-2;Ejercicio1_2023-2;google/gemma-3-27b-it:free;Respuesta Correcta;3.26;Si;3985;14
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-235b-a22b:free;Elementos Extras;39.15;Si;4949;1267
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-8b:free;Error Logico;17.81;Si;3919;1176
Contexto2023-1;Ejercicio1_2023-1;deepseek/deepseek-chat-v3.1:free;Respuesta Incorrecta;5.26;Si;3970;80
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-235b-a22b:free;Respuesta Incorrecta;64.01;Si;5199;2033
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-coder:free;Elementos Extras;0.00;No;0;0
Contexto2023-1;Ejercicio2_2023-1;google/gemma-3-12b-it:free;Respuesta Correcta;3.43;Si;4211;0
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-coder:free;Respuesta Incorrecta;0.00;No;0;0
Contexto2023-2;Ejercicio1_2023-2;google/gemma-3-12b-it:free;Respuesta Correcta;2.94;Si;3985;53
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-27b-it:free;Respuesta Incorrecta;3.99;Si;3993;0
Contexto2023-1;Ejercicio1_2023-1;mistralai/mistral-nemo:free;Error Logico;5.06;Si;4023;208
Contexto2023-2;Ejercicio1_2023-2;google/gemma-3-12b-it:free;Error Sintaxis;5.86;Si;3782;0
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-12b-it:free;Error Logico;6.53;Si;4301;213
Contexto2023-2;Ejercicio2_2023-2;deepseek/deepseek-chat-v3.1:free;Respuesta Correcta;10.76;Si;3931;149
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-235b-a22b:free;Error Logico;10.62;Si;3919;676
Contexto2023-1;Ejercicio3_2023-1;deepseek/deepseek-chat-v3.1:free;Respuesta Incorrecta;9.37;Si;4017;195
Contexto2023-1;Ejercicio2_2023-1;google/gemma-3-4b-it:free;Respuesta Correcta;3.79;Si;4211;0
Contexto2023-2;Ejercicio3_2023-2;deepseek/deepseek-r1-0528-qwen3-8b:free;Error Logico;17.69;Si;3815;835
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-27b-it:free;Elementos Extras;5.63;Si;4116;0
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-235b-a22b:free;Respuesta Correcta;15.63;Si;3862;352
Contexto2023-1;Ejercicio2_2023-1;deepseek/deepseek-r1-0528-qwen3-8b:free;Error Sintaxis;12.62;Si;4108;569
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-8b:free;Error Sintaxis;45.78;Si;3822;2777
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-235b-a22b:free;Respuesta Incorrecta;145.47;Si;4956;4811
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-8b:free;Elementos Extras;19.44;Si;4200;1159
Contexto2023-1;Ejercicio1_2023-1;x-ai/grok-4-fast:free;Respuesta Incorrecta;13.45;Si;3845;501
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-coder:free;Respuesta Correcta;0.00;No;0;0
Contexto2023-2;Ejercicio1_2023-2;google/gemma-3-4b-it:free;Respuesta Correcta;4.19;Si;3847;0
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-coder:free;Error Logico;0.00;No;0;0
Contexto2023-1;Ejercicio1_2023-1;meta-llama/llama-4-maverick:free;Error Logico;3.85;Si;3672;183
Contexto2023-1;Ejercicio2_2023-1;mistralai/mistral-nemo:free;Respuesta Correcta;2.59;Si;4159;24
Contexto2023-2;Ejercicio1_2023-2;google/gemma-3-4b-it:free;Error Sintaxis;4.37;Si;3782;0
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-4b-it:free;Error Logico;5.63;Si;4219;0
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-235b-a22b:free;Error Sintaxis;22.86;Si;3822;1490
Contexto2023-2;Ejercicio1_2023-2;mistralai/mistral-nemo:free;Respuesta Correcta;2.23;Si;3828;24
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-12b-it:free;Respuesta Incorrecta;8.96;Si;4001;296
Contexto2023-1;Ejercicio2_2023-1;deepseek/deepseek-chat-v3.1:free;Error Logico;9.98;Si;4076;153
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-coder:free;Respuesta Incorrecta;9.16;Si;3938;290
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-30b-a3b:free;Error Sintaxis;9.04;Si;4112;642
Contexto2023-2;Ejercicio3_2023-2;deepseek/deepseek-chat-v3.1:free;Respuesta Incorrecta;5.71;Si;3829;77
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-30b-a3b:free;Error Logico;9.52;Si;3819;530
Contexto2023-1;Ejercicio3_2023-1;deepseek/deepseek-r1-0528-qwen3-8b:free;Elementos Extras;121.33;Si;4167;3342
Contexto2023-1;Ejercicio1_2023-1;deepseek/deepseek-r1-0528-qwen3-8b:free;Respuesta Incorrecta;21.87;Si;4073;1392
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-235b-a22b:free;Error Sintaxis;45.74;Si;5054;1443
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-235b-a22b:free;Elementos Extras;21.97;Si;4200;788
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-12b-it:free;Elementos Extras;7.68;Si;3981;0
Contexto2023-1;Ejercicio3_2023-1;x-ai/grok-4-fast:free;Respuesta Incorrecta;11.13;Si;3899;890
Contexto2023-2;Ejercicio2_2023-2;x-ai/grok-4-fast:free;Respuesta Correcta;9.34;Si;3791;551
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-coder:free;Error Sintaxis;0.00;No;0;0
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-coder:free;Elementos Extras;0.00;No;0;0
Contexto2023-1;Ejercicio2_2023-1;meta-llama/llama-4-maverick:free;Respuesta Correcta;4.63;Si;3803;195
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-coder:free;Error Sintaxis;0.00;No;0;0
Contexto2023-2;Ejercicio1_2023-2;mistralai/mistral-nemo:free;Error Sintaxis;5.50;Si;3766;211
Contexto2023-1;Ejercicio2_2023-1;google/gemma-3-27b-it:free;Error Sintaxis;5.43;Si;4191;0
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-4b-it:free;Respuesta Incorrecta;4.16;Si;3870;0
Contexto2023-2;Ejercicio3_2023-2;google/gemma-3-27b-it:free;Error Logico;4.45;Si;3878;112
Contexto2023-2;Ejercicio1_2023-2;meta-llama/llama-4-maverick:free;Respuesta Correcta;2.89;Si;3562;125
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-4b-it:free;Elementos Extras;7.12;Si;3981;0
Contexto2023-2;Ejercicio2_2023-2;deepseek/deepseek-chat-v3.1:free;Error Sintaxis;13.49;Si;3907;324
Contexto2023-1;Ejercicio3_2023-1;mistralai/mistral-nemo:free;Error Logico;7.36;Si;4158;298
Contexto2023-2;Ejercicio1_2023-2;deepseek/deepseek-chat-v3.1:free;Error Logico;14.93;Si;3845;314
Contexto2023-1;Ejercicio3_2023-1;deepseek/deepseek-r1-0528-qwen3-8b:free;Respuesta Incorrecta;43.74;Si;4111;1954
Contexto2023-1;Ejercicio2_2023-1;x-ai/grok-4-fast:free;Error Logico;13.37;Si;3946;865
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-14b:free;Error Logico;11.92;Si;4060;990
Contexto2023-2;Ejercicio2_2023-2;deepseek/deepseek-r1-0528-qwen3-8b:free;Respuesta Correcta;40.72;Si;3982;3308
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-30b-a3b:free;Elementos Extras;38.65;Si;4171;2892
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-30b-a3b:free;Respuesta Incorrecta;7.82;Si;4077;511
Contexto2023-2;Ejercicio3_2023-2;x-ai/grok-4-fast:free;Respuesta Incorrecta;18.70;Si;3683;1007
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-14b:free;Respuesta Correcta;0.00;No;0;0
Contexto2023-1;Ejercicio3_2023-1;meta-llama/llama-4-maverick:free;Error Logico;0.00;No;0;0
Contexto2023-2;Ejercicio2_2023-2;mistralai/mistral-nemo:free;Respuesta Incorrecta;3.22;Si;3839;84
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-14b:free;Respuesta Correcta;4.83;Si;4196;258
Contexto2023-1;Ejercicio1_2023-1;google/gemma-3-27b-it:free;Respuesta Incorrecta;3.62;Si;4164;90
Contexto2023-1;Ejercicio1_2023-1;deepseek/deepseek-chat-v3.1:free;Elementos Extras;7.10;Si;3973;139
Contexto2023-2;Ejercicio3_2023-2;google/gemma-3-12b-it:free;Error Logico;4.48;Si;3750;0
Contexto2023-2;Ejercicio2_2023-2;mistralai/mistral-nemo:free;Elementos Extras;7.12;Si;3939;306
Contexto2023-1;Ejercicio3_2023-1;deepseek/deepseek-chat-v3.1:free;Respuesta Correcta;10.06;Si;4063;178
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-30b-a3b:free;Respuesta Incorrecta;52.54;Si;4115;4218
Contexto2023-2;Ejercicio3_2023-2;deepseek/deepseek-chat-v3.1:free;Elementos Extras;7.69;Si;3823;144
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-27b-it:free;Elementos Extras;3.75;Si;4290;0
Contexto2023-1;Ejercicio2_2023-1;deepseek/deepseek-r1-0528-qwen3-8b:free;Error Logico;22.12;Si;4178;1593
Contexto2023-2;Ejercicio1_2023-2;meta-llama/llama-4-maverick:free;Error Sintaxis;6.27;Si;3499;416
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-8b:free;Error Logico;24.70;Si;4060;1545
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-30b-a3b:free;Respuesta Correcta;6.58;Si;3986;342
Contexto2023-2;Ejercicio3_2023-2;deepseek/deepseek-r1-0528-qwen3-8b:free;Respuesta Incorrecta;24.22;Si;3884;1823
Contexto2023-1;Ejercicio2_2023-1;google/gemma-3-12b-it:free;Error Sintaxis;7.05;Si;4120;0
Contexto2023-2;Ejercicio2_2023-2;x-ai/grok-4-fast:free;Error Sintaxis;20.89;Si;3768;1363
Contexto2023-2;Ejercicio1_2023-2;x-ai/grok-4-fast:free;Error Logico;28.51;Si;3701;1026
Contexto2023-2;Ejercicio2_2023-2;meta-llama/llama-4-maverick:free;Respuesta Incorrecta;3.18;Si;3572;132
Contexto2023-1;Ejercicio1_2023-1;google/gemma-3-12b-it:free;Respuesta Incorrecta;3.34;Si;4164;94
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-27b-it:free;Respuesta Correcta;2.61;Si;4075;65
Contexto2023-2;Ejercicio3_2023-2;google/gemma-3-4b-it:free;Error Logico;4.70;Si;3750;0
Contexto2023-1;Ejercicio2_2023-1;google/gemma-3-4b-it:free;Error Sintaxis;5.49;Si;4120;0
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-14b:free;Error Logico;7.78;Si;4175;558
Contexto2023-2;Ejercicio2_2023-2;meta-llama/llama-4-maverick:free;Elementos Extras;4.49;Si;3676;286
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-8b:free;Respuesta Correcta;20.04;Si;3913;1391
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-12b-it:free;Elementos Extras;6.31;Si;4298;208
Contexto2023-2;Ejercicio3_2023-2;x-ai/grok-4-fast:free;Elementos Extras;43.39;Si;3675;1976
Contexto2023-2;Ejercicio1_2023-2;deepseek/deepseek-r1-0528-qwen3-8b:free;Error Logico;55.04;Si;3891;3319
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-27b-it:free;Respuesta Incorrecta;6.02;Si;4219;0
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-30b-a3b:free;Respuesta Incorrecta;41.02;Si;3888;3160
Contexto2023-1;Ejercicio1_2023-1;x-ai/grok-4-fast:free;Elementos Extras;14.09;Si;3842;584
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-8b:free;Respuesta Correcta;21.87;Si;4196;1467
Contexto2023-2;Ejercicio2_2023-2;deepseek/deepseek-r1-0528-qwen3-8b:free;Error Sintaxis;13.03;Si;3950;1105
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-14b:free;Error Sintaxis;30.11;Si;3848;2773
Contexto2023-1;Ejercicio3_2023-1;x-ai/grok-4-fast:free;Respuesta Correcta;21.11;Si;3942;1138
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-30b-a3b:free;Error Logico;19.20;Si;4182;1265
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-235b-a22b:free;Error Logico;65.20;Si;5077;1863
Contexto2023-2;Ejercicio3_2023-2;mistralai/mistral-nemo:free;Error Logico;3.51;Si;3734;121
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-12b-it:free;Respuesta Correcta;4.55;Si;3937;0
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-14b:free;Respuesta Incorrecta;7.29;Si;3919;510
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-4b-it:free;Elementos Extras;4.46;Si;4217;0
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-12b-it:free;Respuesta Incorrecta;5.87;Si;4148;0
Contexto2023-1;Ejercicio2_2023-1;mistralai/mistral-nemo:free;Error Sintaxis;7.14;Si;4076;296
Contexto2023-1;Ejercicio1_2023-1;deepseek/deepseek-r1-0528-qwen3-8b:free;Elementos Extras;7.09;Si;4072;306
Contexto2023-2;Ejercicio3_2023-2;meta-llama/llama-4-maverick:free;Error Logico;2.94;Si;3459;133
Contexto2023-2;Ejercicio3_2023-2;deepseek/deepseek-r1-0528-qwen3-8b:free;Elementos Extras;10.15;Si;3877;779
Contexto2023-1;Ejercicio3_2023-1;deepseek/deepseek-r1-0528-qwen3-8b:free;Respuesta Correcta;20.88;Si;4152;1715
Contexto2023-1;Ejercicio2_2023-1;meta-llama/llama-4-maverick:free;Error Sintaxis;4.98;Si;3722;219
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-4b-it:free;Respuesta Incorrecta;4.69;Si;4148;0
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-30b-a3b:free;Error Logico;18.93;Si;3895;1039
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-30b-a3b:free;Error Sintaxis;13.93;Si;3954;864
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-8b:free;Respuesta Incorrecta;15.07;Si;3919;933
Contexto2023-1;Ejercicio3_2023-1;mistralai/mistral-nemo:free;Elementos Extras;5.04;Si;4155;202
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-8b:free;Error Logico;35.96;Si;4175;2546
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-8b:free;Error Sintaxis;22.42;Si;3848;1597
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-14b:free;Elementos Extras;25.48;Si;4029;2331
Contexto2023-1;Ejercicio3_2023-1;mistralai/mistral-nemo:free;Respuesta Incorrecta;4.83;Si;4094;178
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-30b-a3b:free;Elementos Extras;9.00;Si;4076;469
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-27b-it:free;Error Sintaxis;5.34;Si;4047;190
Contexto2023-2;Ejercicio1_2023-2;google/gemma-3-27b-it:free;Error Logico;5.72;Si;3960;214
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-30b-a3b:free;Elementos Extras;10.17;Si;3881;654
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-14b:free;Error Logico;12.26;Si;3819;1024
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-14b:free;Error Sintaxis;11.60;Si;4112;786
Contexto2023-1;Ejercicio1_2023-1;google/gemma-3-27b-it:free;Elementos Extras;3.12;Si;4152;0
Contexto2023-1;Ejercicio3_2023-1;meta-llama/llama-4-maverick:free;Respuesta Incorrecta;4.26;Si;3743;173
Contexto2023-2;Ejercicio1_2023-2;google/gemma-3-12b-it:free;Error Logico;5.62;Si;3824;0
Contexto2023-2;Ejercicio3_2023-2;google/gemma-3-27b-it:free;Elementos Extras;4.91;Si;3948;124
Contexto2023-2;Ejercicio3_2023-2;google/gemma-3-12b-it:free;Elementos Extras;3.58;Si;3948;95
Contexto2023-2;Ejercicio1_2023-2;google/gemma-3-4b-it:free;Error Logico;4.17;Si;3824;0
Contexto2023-2;Ejercicio3_2023-2;google/gemma-3-4b-it:free;Elementos Extras;4.21;Si;3812;0
Contexto2023-2;Ejercicio3_2023-2;mistralai/mistral-nemo:free;Elementos Extras;4.54;Si;3792;181
Contexto2023-2;Ejercicio3_2023-2;meta-llama/llama-4-maverick:free;Elementos Extras;6.95;Si;3519;240
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-235b-a22b:free;Respuesta Correcta;132.18;Si;4930;3700
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-8b:free;Elementos Extras;70.59;Si;4029;5257
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-coder:free;Respuesta Correcta;0.00;No;0;0
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-14b:free;Elementos Extras;19.16;Si;3881;1703
Contexto2023-2;Ejercicio1_2023-2;deepseek/deepseek-chat-v3.1:free;Respuesta Incorrecta;13.73;Si;3892;258
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-8b:free;Elementos Extras;20.01;Si;3881;1216
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-235b-a22b:free;Respuesta Incorrecta;137.94;Si;3919;9552
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-235b-a22b:free;Error Logico;187.33;Si;4175;12768
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-coder:free;Error Logico;0.00;No;0;0
Contexto2023-1;Ejercicio3_2023-1;deepseek/deepseek-chat-v3.1:free;Error Sintaxis;13.18;Si;4047;296
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-235b-a22b:free;Elementos Extras;88.56;Si;4898;2697
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-coder:free;Elementos Extras;0.00;No;0;0
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-235b-a22b:free;Error Sintaxis;165.31;Si;4865;5113
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-coder:free;Error Sintaxis;0.00;No;0;0
Contexto2023-1;Ejercicio3_2023-1;x-ai/grok-4-fast:free;Error Sintaxis;26.52;Si;3927;987
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-coder:free;Respuesta Correcta;2.42;Si;3985;6
Contexto2023-2;Ejercicio3_2023-2;meta-llama/llama-4-maverick:free;Error Sintaxis;4.52;Si;3463;232
Contexto2023-1;Ejercicio3_2023-1;deepseek/deepseek-chat-v3.1:free;Elementos Extras;7.25;Si;4076;139
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-8b:free;Error Logico;13.66;Si;3819;723
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-8b:free;Error Sintaxis;19.57;Si;3954;1290
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-coder:free;Error Logico;8.40;Si;3918;252
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-235b-a22b:free;Respuesta Correcta;65.04;Si;4156;4291
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-coder:free;Error Sintaxis;6.51;Si;3821;265
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-14b:free;Respuesta Correcta;8.88;Si;3913;600
Contexto2023-1;Ejercicio3_2023-1;meta-llama/llama-4-maverick:free;Error Logico;3.97;Si;3804;228
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-coder:free;Elementos Extras;3.93;Si;3931;123
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-14b:free;Elementos Extras;7.06;Si;4200;544
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-coder:free;Respuesta Correcta;3.08;Si;4060;6
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-14b:free;Error Sintaxis;27.56;Si;3822;2657
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-coder:free;Respuesta Correcta;2.94;Si;3912;6
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-coder:free;Respuesta Incorrecta;5.32;Si;3887;211
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-coder:free;Elementos Extras;5.58;Si;4199;110
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-coder:free;Error Logico;9.52;Si;3894;245
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-coder:free;Respuesta Incorrecta;10.54;Si;4114;315
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-coder:free;Error Logico;7.99;Si;4059;238
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-coder:free;Error Sintaxis;13.20;Si;3953;351
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-coder:free;Error Logico;9.13;Si;3818;190
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-coder:free;Elementos Extras;10.26;Si;4075;146
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-coder:free;Respuesta Incorrecta;8.87;Si;4076;77
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-coder:free;Elementos Extras;5.37;Si;3880;206
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-coder:free;Error Logico;7.14;Si;4174;267
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-coder:free;Error Logico;5.78;Si;4181;172
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-coder:free;Respuesta Correcta;1.62;Si;3861;6
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-coder:free;Elementos Extras;10.37;Si;4028;411
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-coder:free;Error Sintaxis;9.04;Si;3847;436
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-coder:free;Respuesta Incorrecta;14.36;Si;3918;264
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-coder:free;Error Sintaxis;8.29;Si;4111;315
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-coder:free;Error Sintaxis;11.04;Si;4036;338
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-coder:free;Respuesta Incorrecta;9.76;Si;4181;186
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-coder:free;Respuesta Correcta;3.30;Si;4195;6
