NombreDB;NombreEjercicio;ModeloUsado;EvaluandoCategoria;DuracionTiempoRespuesta;ExitoRespuesta;TokensEntrada;TokensSalida
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-30b-a3b:free;Elementos Extras;38.78;Si;4029;2220
Contexto2023-2;Ejercicio1_2023-2;google/gemma-3-4b-it:free;Error Sintaxis;4.94;Si;3782;0
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-8b:free;Error Sintaxis;12.86;Si;4037;919
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-8b:free;Elementos Extras;39.70;Si;3932;3009
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-14b:free;Error Logico;9.29;Si;3919;652
Contexto2023-1;Ejercicio2_2023-1;deepseek/deepseek-r1-0528-qwen3-8b:free;Error Sintaxis;50.32;Si;4108;3990
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-235b-a22b:free;Respuesta Incorrecta;123.17;Si;4956;3386
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-8b:free;Respuesta Correcta;43.97;Si;3862;3612
Contexto2023-1;Ejercicio2_2023-1;google/gemma-3-4b-it:free;Respuesta Correcta;3.78;Si;4211;0
Contexto2023-1;Ejercicio1_2023-1;mistralai/mistral-nemo:free;Error Logico;5.73;Si;4023;187
Contexto2023-2;Ejercicio2_2023-2;deepseek/deepseek-chat-v3.1:free;Respuesta Incorrecta;6.09;Si;3866;169
Contexto2023-2;Ejercicio3_2023-2;google/gemma-3-12b-it:free;Error Logico;4.38;Si;3750;0
Contexto2023-2;Ejercicio1_2023-2;google/gemma-3-4b-it:free;Respuesta Correcta;7.59;Si;3847;0
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-27b-it:free;Elementos Extras;5.92;Si;4124;234
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-12b-it:free;Error Logico;8.09;Si;4301;292
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-235b-a22b:free;Respuesta Correcta;9.72;Si;3862;525
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-30b-a3b:free;Error Sintaxis;8.65;Si;4112;515
Contexto2023-1;Ejercicio1_2023-1;x-ai/grok-4-fast:free;Respuesta Incorrecta;14.68;Si;3845;528
Contexto2023-1;Ejercicio2_2023-1;mistralai/mistral-nemo:free;Respuesta Correcta;5.69;Si;4159;238
Contexto2023-2;Ejercicio1_2023-2;mistralai/mistral-nemo:free;Error Sintaxis;6.64;Si;3766;260
Contexto2023-1;Ejercicio3_2023-1;deepseek/deepseek-r1-0528-qwen3-8b:free;Elementos Extras;8.18;Si;4167;427
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-14b:free;Elementos Extras;23.29;Si;4200;1671
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-235b-a22b:free;Error Sintaxis;18.72;Si;4037;1276
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-30b-a3b:free;Respuesta Incorrecta;102.57;Si;4115;7116
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-14b:free;Error Sintaxis;20.44;Si;3822;1425
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-235b-a22b:free;Elementos Extras;30.88;Si;3932;1636
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-14b:free;Respuesta Incorrecta;9.02;Si;4182;584
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-coder:free;Respuesta Incorrecta;12.65;Si;3938;394
Contexto2023-2;Ejercicio1_2023-2;mistralai/mistral-nemo:free;Respuesta Correcta;2.85;Si;3828;29
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-coder:free;Respuesta Correcta;0.00;No;0;0
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-coder:free;Error Sintaxis;0.00;No;0;0
Contexto2023-1;Ejercicio1_2023-1;meta-llama/llama-4-maverick:free;Error Logico;4.86;Si;3672;171
Contexto2023-1;Ejercicio2_2023-1;meta-llama/llama-4-maverick:free;Respuesta Correcta;2.41;Si;3803;79
Contexto2023-2;Ejercicio3_2023-2;google/gemma-3-4b-it:free;Error Logico;4.92;Si;3750;0
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-coder:free;Elementos Extras;6.44;Si;3931;238
Contexto2023-1;Ejercicio2_2023-1;google/gemma-3-27b-it:free;Error Sintaxis;4.82;Si;4199;148
Contexto2023-2;Ejercicio1_2023-2;meta-llama/llama-4-maverick:free;Respuesta Correcta;2.34;Si;3562;64
Contexto2023-2;Ejercicio1_2023-2;meta-llama/llama-4-maverick:free;Error Sintaxis;4.39;Si;3499;312
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-12b-it:free;Elementos Extras;8.93;Si;3981;0
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-4b-it:free;Error Logico;5.82;Si;4219;0
Contexto2023-2;Ejercicio2_2023-2;x-ai/grok-4-fast:free;Respuesta Incorrecta;23.95;Si;3727;957
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-8b:free;Elementos Extras;37.58;Si;4200;2853
Contexto2023-1;Ejercicio1_2023-1;deepseek/deepseek-r1-0528-qwen3-8b:free;Respuesta Incorrecta;17.78;Si;4073;1509
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-8b:free;Error Logico;81.79;Si;3919;6412
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-27b-it:free;Respuesta Incorrecta;6.84;Si;4219;0
Contexto2023-2;Ejercicio1_2023-2;deepseek/deepseek-chat-v3.1:free;Error Logico;7.72;Si;3845;297
Contexto2023-2;Ejercicio3_2023-2;deepseek/deepseek-chat-v3.1:free;Respuesta Incorrecta;3.42;Si;3829;79
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-30b-a3b:free;Elementos Extras;66.40;Si;4171;4993
Contexto2023-1;Ejercicio1_2023-1;deepseek/deepseek-chat-v3.1:free;Elementos Extras;4.63;Si;3973;153
Contexto2023-2;Ejercicio3_2023-2;mistralai/mistral-nemo:free;Error Logico;3.29;Si;3734;67
Contexto2023-1;Ejercicio2_2023-1;google/gemma-3-12b-it:free;Error Sintaxis;4.99;Si;4199;160
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-12b-it:free;Respuesta Incorrecta;5.60;Si;4148;0
Contexto2023-2;Ejercicio2_2023-2;deepseek/deepseek-r1-0528-qwen3-8b:free;Respuesta Incorrecta;6.44;Si;3915;515
Contexto2023-2;Ejercicio2_2023-2;deepseek/deepseek-chat-v3.1:free;Respuesta Correcta;7.04;Si;3931;159
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-14b:free;Respuesta Correcta;9.55;Si;4196;611
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-27b-it:free;Elementos Extras;3.96;Si;4290;0
Contexto2023-1;Ejercicio3_2023-1;mistralai/mistral-nemo:free;Error Logico;7.80;Si;4158;328
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-30b-a3b:free;Respuesta Incorrecta;9.45;Si;4077;571
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-4b-it:free;Elementos Extras;7.50;Si;3981;0
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-235b-a22b:free;Elementos Extras;13.66;Si;4200;722
Contexto2023-1;Ejercicio1_2023-1;x-ai/grok-4-fast:free;Elementos Extras;22.48;Si;3842;788
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-14b:free;Error Logico;25.33;Si;4060;1937
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-235b-a22b:free;Error Logico;11.85;Si;3919;624
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-8b:free;Respuesta Incorrecta;102.66;Si;4182;8096
Contexto2023-2;Ejercicio3_2023-2;x-ai/grok-4-fast:free;Respuesta Incorrecta;21.18;Si;3683;1260
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-14b:free;Error Sintaxis;11.51;Si;3848;778
Contexto2023-2;Ejercicio1_2023-2;x-ai/grok-4-fast:free;Error Logico;45.63;Si;3701;1188
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-14b:free;Respuesta Correcta;10.65;Si;3913;743
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-coder:free;Elementos Extras;0.00;No;0;0
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-coder:free;Error Logico;0.00;No;0;0
Contexto2023-2;Ejercicio3_2023-2;meta-llama/llama-4-maverick:free;Error Logico;7.12;Si;3459;348
Contexto2023-1;Ejercicio2_2023-1;google/gemma-3-4b-it:free;Error Sintaxis;7.14;Si;4120;0
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-4b-it:free;Respuesta Incorrecta;6.17;Si;4148;0
Contexto2023-2;Ejercicio2_2023-2;mistralai/mistral-nemo:free;Elementos Extras;6.67;Si;3939;281
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-12b-it:free;Elementos Extras;6.32;Si;4298;223
Contexto2023-1;Ejercicio3_2023-1;deepseek/deepseek-chat-v3.1:free;Respuesta Correcta;6.90;Si;4063;226
Contexto2023-1;Ejercicio1_2023-1;google/gemma-3-27b-it:free;Respuesta Incorrecta;7.21;Si;4164;267
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-235b-a22b:free;Respuesta Incorrecta;20.08;Si;4182;1000
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-8b:free;Error Sintaxis;23.95;Si;3848;1808
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-8b:free;Error Sintaxis;76.33;Si;3822;5998
Contexto2023-2;Ejercicio2_2023-2;x-ai/grok-4-fast:free;Respuesta Correcta;24.15;Si;3791;783
Contexto2023-1;Ejercicio1_2023-1;deepseek/deepseek-r1-0528-qwen3-8b:free;Elementos Extras;11.43;Si;4072;709
Contexto2023-2;Ejercicio3_2023-2;deepseek/deepseek-r1-0528-qwen3-8b:free;Respuesta Incorrecta;46.04;Si;3884;3178
Contexto2023-2;Ejercicio1_2023-2;deepseek/deepseek-r1-0528-qwen3-8b:free;Error Logico;35.66;Si;3891;2480
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-30b-a3b:free;Respuesta Incorrecta;8.71;Si;3919;521
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-8b:free;Respuesta Correcta;24.13;Si;4196;1639
Contexto2023-1;Ejercicio3_2023-1;meta-llama/llama-4-maverick:free;Error Logico;5.15;Si;3804;286
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-coder:free;Respuesta Incorrecta;0.00;No;0;0
Contexto2023-2;Ejercicio2_2023-2;deepseek/deepseek-chat-v3.1:free;Error Sintaxis;5.26;Si;3907;181
Contexto2023-2;Ejercicio2_2023-2;meta-llama/llama-4-maverick:free;Elementos Extras;3.33;Si;3676;144
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-27b-it:free;Respuesta Incorrecta;4.22;Si;3993;0
Contexto2023-1;Ejercicio2_2023-1;mistralai/mistral-nemo:free;Error Sintaxis;7.15;Si;4076;236
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-8b:free;Respuesta Correcta;8.08;Si;3913;473
Contexto2023-1;Ejercicio3_2023-1;google/gemma-3-4b-it:free;Elementos Extras;5.33;Si;4217;0
Contexto2023-1;Ejercicio3_2023-1;mistralai/mistral-nemo:free;Respuesta Incorrecta;5.81;Si;4094;238
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-8b:free;Error Logico;12.96;Si;4060;841
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-14b:free;Error Logico;12.10;Si;3819;826
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-235b-a22b:free;Error Sintaxis;10.95;Si;3822;634
Contexto2023-2;Ejercicio2_2023-2;deepseek/deepseek-r1-0528-qwen3-8b:free;Respuesta Correcta;6.20;Si;3982;275
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-12b-it:free;Respuesta Incorrecta;5.40;Si;3870;0
Contexto2023-1;Ejercicio2_2023-1;deepseek/deepseek-chat-v3.1:free;Error Logico;4.68;Si;4076;160
Contexto2023-1;Ejercicio1_2023-1;google/gemma-3-12b-it:free;Respuesta Incorrecta;8.70;Si;4164;347
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-30b-a3b:free;Respuesta Incorrecta;33.35;Si;3888;2365
Contexto2023-2;Ejercicio2_2023-2;x-ai/grok-4-fast:free;Error Sintaxis;24.59;Si;3768;963
Contexto2023-1;Ejercicio3_2023-1;x-ai/grok-4-fast:free;Respuesta Correcta;16.44;Si;3942;438
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-235b-a22b:free;Error Sintaxis;42.51;Si;4865;1159
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-30b-a3b:free;Elementos Extras;10.53;Si;4076;531
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-30b-a3b:free;Error Logico;20.34;Si;3895;1342
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-coder:free;Error Sintaxis;0.00;No;0;0
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-coder:free;Error Sintaxis;0.00;No;0;0
Contexto2023-1;Ejercicio2_2023-1;meta-llama/llama-4-maverick:free;Error Sintaxis;5.49;Si;3722;299
Contexto2023-1;Ejercicio3_2023-1;meta-llama/llama-4-maverick:free;Respuesta Incorrecta;5.07;Si;3743;326
Contexto2023-1;Ejercicio1_2023-1;google/gemma-3-27b-it:free;Elementos Extras;3.99;Si;4160;127
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-4b-it:free;Respuesta Incorrecta;4.30;Si;3870;0
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-30b-a3b:free;Respuesta Correcta;6.38;Si;3986;348
Contexto2023-2;Ejercicio1_2023-2;google/gemma-3-27b-it:free;Error Logico;5.76;Si;3952;0
Contexto2023-1;Ejercicio3_2023-1;mistralai/mistral-nemo:free;Elementos Extras;8.64;Si;4155;345
Contexto2023-2;Ejercicio3_2023-2;deepseek/deepseek-chat-v3.1:free;Elementos Extras;7.44;Si;3823;243
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-235b-a22b:free;Error Logico;10.99;Si;4060;682
Contexto2023-2;Ejercicio2_2023-2;mistralai/mistral-nemo:free;Respuesta Incorrecta;4.11;Si;3839;151
Contexto2023-1;Ejercicio3_2023-1;deepseek/deepseek-r1-0528-qwen3-8b:free;Respuesta Correcta;13.68;Si;4152;861
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-27b-it:free;Respuesta Correcta;3.51;Si;4067;0
Contexto2023-2;Ejercicio1_2023-2;google/gemma-3-12b-it:free;Error Logico;7.28;Si;3960;234
Contexto2023-1;Ejercicio2_2023-1;x-ai/grok-4-fast:free;Error Logico;33.23;Si;3946;1316
Contexto2023-2;Ejercicio2_2023-2;deepseek/deepseek-r1-0528-qwen3-8b:free;Error Sintaxis;41.90;Si;3950;3055
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-14b:free;Error Sintaxis;11.74;Si;4112;849
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-14b:free;Error Logico;84.28;Si;4175;6490
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-14b:free;Elementos Extras;20.97;Si;4029;1585
Contexto2023-2;Ejercicio2_2023-2;meta-llama/llama-4-maverick:free;Respuesta Incorrecta;3.78;Si;3572;159
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-12b-it:free;Respuesta Correcta;5.06;Si;4075;164
Contexto2023-2;Ejercicio1_2023-2;google/gemma-3-4b-it:free;Error Logico;5.09;Si;3824;0
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-14b:free;Respuesta Incorrecta;7.52;Si;3919;513
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-30b-a3b:free;Error Sintaxis;12.62;Si;3954;811
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-8b:free;Error Logico;14.74;Si;4175;1105
Contexto2023-2;Ejercicio2_2023-2;google/gemma-3-27b-it:free;Error Sintaxis;4.42;Si;4039;0
Contexto2023-1;Ejercicio2_2023-1;deepseek/deepseek-r1-0528-qwen3-8b:free;Error Logico;22.69;Si;4178;2398
Contexto2023-2;Ejercicio3_2023-2;x-ai/grok-4-fast:free;Elementos Extras;29.58;Si;3675;2471
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-30b-a3b:free;Error Logico;11.04;Si;4182;665
Contexto2023-2;Ejercicio3_2023-2;deepseek/deepseek-r1-0528-qwen3-8b:free;Elementos Extras;12.15;Si;3877;1256
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-235b-a22b:free;Respuesta Correcta;115.66;Si;4930;2771
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-8b:free;Elementos Extras;51.06;Si;4029;4163
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-coder:free;Respuesta Correcta;0.00;No;0;0
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-30b-a3b:free;Elementos Extras;15.54;Si;3881;1104
Contexto2023-2;Ejercicio1_2023-2;deepseek/deepseek-chat-v3.1:free;Respuesta Incorrecta;8.98;Si;3892;249
Contexto2023-2;Ejercicio3_2023-2;google/gemma-3-27b-it:free;Elementos Extras;3.52;Si;3940;0
Contexto2023-2;Ejercicio3_2023-2;google/gemma-3-12b-it:free;Elementos Extras;5.12;Si;3948;136
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-8b:free;Respuesta Incorrecta;65.67;Si;3919;5119
Contexto2023-2;Ejercicio3_2023-2;google/gemma-3-4b-it:free;Elementos Extras;6.97;Si;3812;0
Contexto2023-2;Ejercicio3_2023-2;mistralai/mistral-nemo:free;Elementos Extras;5.03;Si;3792;144
Contexto2023-2;Ejercicio3_2023-2;meta-llama/llama-4-maverick:free;Elementos Extras;3.33;Si;3519;141
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-14b:free;Elementos Extras;13.10;Si;3881;800
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-235b-a22b:free;Respuesta Incorrecta;51.28;Si;3919;3853
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-8b:free;Elementos Extras;22.47;Si;3881;1590
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-235b-a22b:free;Error Logico;158.09;Si;4175;12227
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-coder:free;Error Logico;0.00;No;0;0
Contexto2023-1;Ejercicio3_2023-1;deepseek/deepseek-chat-v3.1:free;Error Sintaxis;8.15;Si;4047;236
Contexto2023-1;Ejercicio3_2023-1;x-ai/grok-4-fast:free;Error Sintaxis;20.69;Si;3927;923
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-235b-a22b:free;Elementos Extras;109.43;Si;3881;8628
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-coder:free;Elementos Extras;0.00;No;0;0
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-coder:free;Respuesta Incorrecta;5.06;Si;4181;195
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-coder:free;Error Sintaxis;5.70;Si;4036;193
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-coder:free;Error Logico;4.71;Si;3918;160
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-coder:free;Error Sintaxis;6.80;Si;3821;301
Contexto2023-2;Ejercicio2_2023-2;mistralai/mistral-nemo:free;Respuesta Correcta;8.44;Si;3899;203
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-coder:free;Elementos Extras;3.55;Si;4170;114
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-coder:free;Error Logico;6.30;Si;4059;201
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-coder:free;Respuesta Correcta;4.17;Si;3861;6
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-coder:free;Respuesta Correcta;2.53;Si;3985;6
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-coder:free;Error Logico;8.38;Si;3894;365
Contexto2023-2;Ejercicio2_2023-2;qwen/qwen3-coder:free;Error Sintaxis;10.35;Si;3953;327
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-coder:free;Respuesta Correcta;1.63;Si;3912;6
Contexto2023-2;Ejercicio1_2023-2;qwen/qwen3-coder:free;Error Sintaxis;11.72;Si;3847;292
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-coder:free;Respuesta Correcta;2.23;Si;4060;6
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-coder:free;Respuesta Incorrecta;8.16;Si;3887;161
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-coder:free;Elementos Extras;5.32;Si;4075;141
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-coder:free;Elementos Extras;5.23;Si;4199;137
Contexto2023-2;Ejercicio3_2023-2;qwen/qwen3-coder:free;Elementos Extras;4.98;Si;3880;210
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-coder:free;Error Sintaxis;7.76;Si;4140;401
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-coder:free;Respuesta Correcta;3.53;Si;4155;6
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-coder:free;Respuesta Incorrecta;4.90;Si;4114;177
Contexto2023-1;Ejercicio3_2023-1;qwen/qwen3-coder:free;Error Logico;6.51;Si;4174;261
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-coder:free;Respuesta Correcta;2.29;Si;4195;6
Contexto2023-1;Ejercicio2_2023-1;qwen/qwen3-coder:free;Error Logico;7.27;Si;4181;208
Contexto2023-1;Ejercicio1_2023-1;qwen/qwen3-coder:free;Respuesta Incorrecta;4.42;Si;4076;135
